pickup_dt,borough,pickups,spd,vsb,temp,dewp,slp,pcp01,pcp06,pcp24,sd,hday,date,time,day-night,DAY,MONTH
2015-02-05 22:00:00,Staten Island,3,6.0,10.0,25.0,2.0,1018.1,0.0,0.0,0.0,8.0,N,2015-02-05,22,Night,Thurs,Feb
2015-02-05 23:00:00,Bronx,40,6.5,10.0,22.0,-2.0,1019.5,0.0,0.0,0.0,8.0,N,2015-02-05,23,Night,Thurs,Feb
2015-02-05 23:00:00,Brooklyn,812,6.5,10.0,22.0,-2.0,1019.5,0.0,0.0,0.0,8.0,N,2015-02-05,23,Night,Thurs,Feb
2015-02-05 23:00:00,EWR,0,6.5,10.0,22.0,-2.0,1019.5,0.0,0.0,0.0,8.0,N,2015-02-05,23,Night,Thurs,Feb
2015-02-05 23:00:00,Manhattan,4415,6.5,10.0,22.0,-2.0,1019.5,0.0,0.0,0.0,8.0,N,2015-02-05,23,Night,Thurs,Feb
2015-02-05 23:00:00,Queens,348,6.5,10.0,22.0,-2.0,1019.5,0.0,0.0,0.0,8.0,N,2015-02-05,23,Night,Thurs,Feb
2015-02-05 23:00:00,Staten Island,3,6.5,10.0,22.0,-2.0,1019.5,0.0,0.0,0.0,8.0,N,2015-02-05,23,Night,Thurs,Feb
2015-02-06 01:00:00,Bronx,28,9.0,10.0,19.0,-6.0,1021.9,0.0,0.0,0.0,8.0,N,2015-02-06,1,Morning,Fri,Feb
2015-02-06 01:00:00,Brooklyn,370,9.0,10.0,19.0,-6.0,1021.9,0.0,0.0,0.0,8.0,N,2015-02-06,1,Morning,Fri,Feb
2015-02-06 01:00:00,EWR,0,9.0,10.0,19.0,-6.0,1021.9,0.0,0.0,0.0,8.0,N,2015-02-06,1,Morning,Fri,Feb
2015-02-06 01:00:00,Manhattan,1434,9.0,10.0,19.0,-6.0,1021.9,0.0,0.0,0.0,8.0,N,2015-02-06,1,Morning,Fri,Feb
2015-02-06 01:00:00,Queens,154,9.0,10.0,19.0,-6.0,1021.9,0.0,0.0,0.0,8.0,N,2015-02-06,1,Morning,Fri,Feb
2015-02-06 01:00:00,Staten Island,1,9.0,10.0,19.0,-6.0,1021.9,0.0,0.0,0.0,8.0,N,2015-02-06,1,Morning,Fri,Feb
2015-02-06 02:00:00,Bronx,9,10.0,10.0,17.0,-5.0,1022.7,0.0,0.0,0.0,8.0,N,2015-02-06,2,Morning,Fri,Feb
2015-02-06 02:00:00,Brooklyn,240,10.0,10.0,17.0,-5.0,1022.7,0.0,0.0,0.0,8.0,N,2015-02-06,2,Morning,Fri,Feb
2015-02-06 02:00:00,EWR,0,10.0,10.0,17.0,-5.0,1022.7,0.0,0.0,0.0,8.0,N,2015-02-06,2,Morning,Fri,Feb
2015-02-06 02:00:00,Manhattan,817,10.0,10.0,17.0,-5.0,1022.7,0.0,0.0,0.0,8.0,N,2015-02-06,2,Morning,Fri,Feb
2015-02-06 02:00:00,Queens,69,10.0,10.0,17.0,-5.0,1022.7,0.0,0.0,0.0,8.0,N,2015-02-06,2,Morning,Fri,Feb
2015-02-06 02:00:00,Staten Island,1,10.0,10.0,17.0,-5.0,1022.7,0.0,0.0,0.0,8.0,N,2015-02-06,2,Morning,Fri,Feb
2015-02-06 03:00:00,Bronx,8,11.0,10.0,15.0,-4.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,3,Morning,Fri,Feb
2015-02-06 03:00:00,Brooklyn,162,11.0,10.0,15.0,-4.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,3,Morning,Fri,Feb
2015-02-06 03:00:00,EWR,0,11.0,10.0,15.0,-4.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,3,Morning,Fri,Feb
2015-02-06 03:00:00,Manhattan,476,11.0,10.0,15.0,-4.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,3,Morning,Fri,Feb
2015-02-06 03:00:00,Queens,42,11.0,10.0,15.0,-4.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,3,Morning,Fri,Feb
2015-02-06 03:00:00,Staten Island,0,11.0,10.0,15.0,-4.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,3,Morning,Fri,Feb
2015-02-06 04:00:00,Bronx,12,11.0,10.0,15.0,-3.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,4,Morning,Fri,Feb
2015-02-06 04:00:00,Brooklyn,144,11.0,10.0,15.0,-3.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,4,Morning,Fri,Feb
2015-02-06 04:00:00,EWR,0,11.0,10.0,15.0,-3.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,4,Morning,Fri,Feb
2015-02-06 04:00:00,Manhattan,425,11.0,10.0,15.0,-3.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,4,Morning,Fri,Feb
2015-02-06 04:00:00,Queens,63,11.0,10.0,15.0,-3.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,4,Morning,Fri,Feb
2015-02-06 04:00:00,Staten Island,0,11.0,10.0,15.0,-3.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,4,Morning,Fri,Feb
2015-02-06 05:00:00,Bronx,17,11.0,10.0,14.0,-2.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,5,Morning,Fri,Feb
2015-02-06 05:00:00,Brooklyn,146,11.0,10.0,14.0,-2.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,5,Morning,Fri,Feb
2015-02-06 05:00:00,EWR,0,11.0,10.0,14.0,-2.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,5,Morning,Fri,Feb
2015-02-06 05:00:00,Manhattan,567,11.0,10.0,14.0,-2.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,5,Morning,Fri,Feb
2015-02-06 05:00:00,Queens,85,11.0,10.0,14.0,-2.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,5,Morning,Fri,Feb
2015-02-06 05:00:00,Staten Island,0,11.0,10.0,14.0,-2.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,5,Morning,Fri,Feb
2015-02-06 06:00:00,Bronx,23,10.0,10.0,13.0,-2.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,6,Morning,Fri,Feb
2015-02-06 06:00:00,Brooklyn,267,10.0,10.0,13.0,-2.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,6,Morning,Fri,Feb
2015-02-06 06:00:00,EWR,0,10.0,10.0,13.0,-2.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,6,Morning,Fri,Feb
2015-02-06 06:00:00,Manhattan,851,10.0,10.0,13.0,-2.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,6,Morning,Fri,Feb
2015-02-06 06:00:00,Queens,193,10.0,10.0,13.0,-2.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,6,Morning,Fri,Feb
2015-02-06 06:00:00,Staten Island,0,10.0,10.0,13.0,-2.0,1023.1,0.0,0.0,0.0,8.0,N,2015-02-06,6,Morning,Fri,Feb
2015-02-06 07:00:00,Bronx,48,10.0,10.0,13.0,-2.0,1023.8,0.0,0.0,0.0,8.0,N,2015-02-06,7,Morning,Fri,Feb
2015-02-06 07:00:00,Brooklyn,451,10.0,10.0,13.0,-2.0,1023.8,0.0,0.0,0.0,8.0,N,2015-02-06,7,Morning,Fri,Feb
2015-02-06 07:00:00,EWR,0,10.0,10.0,13.0,-2.0,1023.8,0.0,0.0,0.0,8.0,N,2015-02-06,7,Morning,Fri,Feb
2015-02-06 07:00:00,Manhattan,1669,10.0,10.0,13.0,-2.0,1023.8,0.0,0.0,0.0,8.0,N,2015-02-06,7,Morning,Fri,Feb
2015-02-06 07:00:00,Queens,224,10.0,10.0,13.0,-2.0,1023.8,0.0,0.0,0.0,8.0,N,2015-02-06,7,Morning,Fri,Feb
2015-02-06 07:00:00,Staten Island,0,10.0,10.0,13.0,-2.0,1023.8,0.0,0.0,0.0,8.0,N,2015-02-06,7,Morning,Fri,Feb
2015-02-06 08:00:00,Bronx,76,8.0,10.0,13.0,-2.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,8,Morning,Fri,Feb
2015-02-06 08:00:00,Brooklyn,613,8.0,10.0,13.0,-2.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,8,Morning,Fri,Feb
2015-02-06 08:00:00,EWR,0,8.0,10.0,13.0,-2.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,8,Morning,Fri,Feb
2015-02-06 08:00:00,Manhattan,2682,8.0,10.0,13.0,-2.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,8,Morning,Fri,Feb
2015-02-06 08:00:00,Queens,323,8.0,10.0,13.0,-2.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,8,Morning,Fri,Feb
2015-02-06 08:00:00,Staten Island,4,8.0,10.0,13.0,-2.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,8,Morning,Fri,Feb
2015-02-06 09:00:00,Bronx,42,6.0,10.0,13.0,-3.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,9,Morning,Fri,Feb
2015-02-06 09:00:00,Brooklyn,619,6.0,10.0,13.0,-3.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,9,Morning,Fri,Feb
2015-02-06 09:00:00,EWR,0,6.0,10.0,13.0,-3.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,9,Morning,Fri,Feb
2015-02-06 09:00:00,Manhattan,3136,6.0,10.0,13.0,-3.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,9,Morning,Fri,Feb
2015-02-06 09:00:00,Queens,269,6.0,10.0,13.0,-3.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,9,Morning,Fri,Feb
2015-02-06 09:00:00,Staten Island,1,6.0,10.0,13.0,-3.0,1024.4,0.0,0.0,0.0,8.0,N,2015-02-06,9,Morning,Fri,Feb
2015-02-06 10:00:00,Bronx,44,7.0,10.0,12.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,10,Morning,Fri,Feb
2015-02-06 10:00:00,Brooklyn,519,7.0,10.0,12.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,10,Morning,Fri,Feb
2015-02-06 10:00:00,EWR,0,7.0,10.0,12.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,10,Morning,Fri,Feb
2015-02-06 10:00:00,Manhattan,2700,7.0,10.0,12.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,10,Morning,Fri,Feb
2015-02-06 10:00:00,Queens,232,7.0,10.0,12.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,10,Morning,Fri,Feb
2015-02-06 10:00:00,Staten Island,1,7.0,10.0,12.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,10,Morning,Fri,Feb
2015-02-06 11:00:00,Bronx,32,7.0,10.0,12.0,-3.0,1024.9,0.0,0.0,0.0,8.0,N,2015-02-06,11,Afternoon,Fri,Feb
2015-02-06 11:00:00,Brooklyn,428,7.0,10.0,12.0,-3.0,1024.9,0.0,0.0,0.0,8.0,N,2015-02-06,11,Afternoon,Fri,Feb
2015-02-06 11:00:00,EWR,0,7.0,10.0,12.0,-3.0,1024.9,0.0,0.0,0.0,8.0,N,2015-02-06,11,Afternoon,Fri,Feb
2015-02-06 11:00:00,Manhattan,2269,7.0,10.0,12.0,-3.0,1024.9,0.0,0.0,0.0,8.0,N,2015-02-06,11,Afternoon,Fri,Feb
2015-02-06 11:00:00,Queens,244,7.0,10.0,12.0,-3.0,1024.9,0.0,0.0,0.0,8.0,N,2015-02-06,11,Afternoon,Fri,Feb
2015-02-06 11:00:00,Staten Island,1,7.0,10.0,12.0,-3.0,1024.9,0.0,0.0,0.0,8.0,N,2015-02-06,11,Afternoon,Fri,Feb
2015-02-06 12:00:00,Bronx,34,7.0,10.0,13.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,12,Afternoon,Fri,Feb
2015-02-06 12:00:00,Brooklyn,333,7.0,10.0,13.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,12,Afternoon,Fri,Feb
2015-02-06 12:00:00,EWR,0,7.0,10.0,13.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,12,Afternoon,Fri,Feb
2015-02-06 12:00:00,Manhattan,2239,7.0,10.0,13.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,12,Afternoon,Fri,Feb
2015-02-06 12:00:00,Queens,229,7.0,10.0,13.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,12,Afternoon,Fri,Feb
2015-02-06 12:00:00,Staten Island,2,7.0,10.0,13.0,-3.0,1025.1,0.0,0.0,0.0,8.0,N,2015-02-06,12,Afternoon,Fri,Feb
2015-02-06 13:00:00,Bronx,39,5.0,10.0,13.0,-3.0,1024.6,0.0,0.0,0.0,8.0,N,2015-02-06,13,Afternoon,Fri,Feb
2015-02-06 13:00:00,Brooklyn,329,5.0,10.0,13.0,-3.0,1024.6,0.0,0.0,0.0,8.0,N,2015-02-06,13,Afternoon,Fri,Feb
2015-02-06 13:00:00,EWR,0,5.0,10.0,13.0,-3.0,1024.6,0.0,0.0,0.0,8.0,N,2015-02-06,13,Afternoon,Fri,Feb
2015-02-06 13:00:00,Manhattan,2202,5.0,10.0,13.0,-3.0,1024.6,0.0,0.0,0.0,8.0,N,2015-02-06,13,Afternoon,Fri,Feb
2015-02-06 13:00:00,Queens,234,5.0,10.0,13.0,-3.0,1024.6,0.0,0.0,0.0,8.0,N,2015-02-06,13,Afternoon,Fri,Feb
2015-02-06 13:00:00,Staten Island,1,5.0,10.0,13.0,-3.0,1024.6,0.0,0.0,0.0,8.0,N,2015-02-06,13,Afternoon,Fri,Feb
2015-02-06 14:00:00,Bronx,56,5.33333333333333,10.0,15.0,-2.0,1024.0,0.0,0.0,0.0,8.0,N,2015-02-06,14,Afternoon,Fri,Feb
2015-02-06 14:00:00,Brooklyn,357,5.33333333333333,10.0,15.0,-2.0,1024.0,0.0,0.0,0.0,8.0,N,2015-02-06,14,Afternoon,Fri,Feb
2015-02-06 14:00:00,EWR,0,5.33333333333333,10.0,15.0,-2.0,1024.0,0.0,0.0,0.0,8.0,N,2015-02-06,14,Afternoon,Fri,Feb
2015-02-06 14:00:00,Manhattan,2382,5.33333333333333,10.0,15.0,-2.0,1024.0,0.0,0.0,0.0,8.0,N,2015-02-06,14,Afternoon,Fri,Feb
2015-02-06 14:00:00,Queens,285,5.33333333333333,10.0,15.0,-2.0,1024.0,0.0,0.0,0.0,8.0,N,2015-02-06,14,Afternoon,Fri,Feb
2015-02-06 14:00:00,Staten Island,1,5.33333333333333,10.0,15.0,-2.0,1024.0,0.0,0.0,0.0,8.0,N,2015-02-06,14,Afternoon,Fri,Feb
2015-02-06 15:00:00,Bronx,63,5.66666666666667,10.0,17.0,-1.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,15,Afternoon,Fri,Feb
2015-02-06 15:00:00,Brooklyn,391,5.66666666666667,10.0,17.0,-1.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,15,Afternoon,Fri,Feb
2015-02-06 15:00:00,EWR,0,5.66666666666667,10.0,17.0,-1.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,15,Afternoon,Fri,Feb
2015-02-06 15:00:00,Manhattan,2610,5.66666666666667,10.0,17.0,-1.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,15,Afternoon,Fri,Feb
2015-02-06 15:00:00,Queens,309,5.66666666666667,10.0,17.0,-1.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,15,Afternoon,Fri,Feb
2015-02-06 15:00:00,Staten Island,2,5.66666666666667,10.0,17.0,-1.0,1023.2,0.0,0.0,0.0,8.0,N,2015-02-06,15,Afternoon,Fri,Feb
2015-02-06 16:00:00,Bronx,63,6.0,10.0,19.0,-2.0,1022.2,0.0,0.0,0.0,8.0,N,2015-02-06,16,Evening,Fri,Feb
2015-02-06 16:00:00,Brooklyn,389,6.0,10.0,19.0,-2.0,1022.2,0.0,0.0,0.0,8.0,N,2015-02-06,16,Evening,Fri,Feb
2015-02-06 16:00:00,EWR,0,6.0,10.0,19.0,-2.0,1022.2,0.0,0.0,0.0,8.0,N,2015-02-06,16,Evening,Fri,Feb
2015-02-06 16:00:00,Manhattan,3254,6.0,10.0,19.0,-2.0,1022.2,0.0,0.0,0.0,8.0,N,2015-02-06,16,Evening,Fri,Feb
2015-02-06 16:00:00,Queens,312,6.0,10.0,19.0,-2.0,1022.2,0.0,0.0,0.0,8.0,N,2015-02-06,16,Evening,Fri,Feb
2015-02-06 16:00:00,Staten Island,2,6.0,10.0,19.0,-2.0,1022.2,0.0,0.0,0.0,8.0,N,2015-02-06,16,Evening,Fri,Feb
2015-02-06 17:00:00,Bronx,74,11.0,10.0,19.0,-2.0,1021.1,0.0,0.0,0.0,8.0,N,2015-02-06,17,Evening,Fri,Feb
2015-02-06 17:00:00,Brooklyn,455,11.0,10.0,19.0,-2.0,1021.1,0.0,0.0,0.0,8.0,N,2015-02-06,17,Evening,Fri,Feb
2015-02-06 17:00:00,EWR,0,11.0,10.0,19.0,-2.0,1021.1,0.0,0.0,0.0,8.0,N,2015-02-06,17,Evening,Fri,Feb
2015-02-06 17:00:00,Manhattan,4175,11.0,10.0,19.0,-2.0,1021.1,0.0,0.0,0.0,8.0,N,2015-02-06,17,Evening,Fri,Feb
2015-02-06 17:00:00,Queens,298,11.0,10.0,19.0,-2.0,1021.1,0.0,0.0,0.0,8.0,N,2015-02-06,17,Evening,Fri,Feb
2015-02-06 17:00:00,Staten Island,2,11.0,10.0,19.0,-2.0,1021.1,0.0,0.0,0.0,8.0,N,2015-02-06,17,Evening,Fri,Feb
2015-02-06 18:00:00,Bronx,73,10.5,10.0,22.0,-1.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,18,Evening,Fri,Feb
2015-02-06 18:00:00,Brooklyn,643,10.5,10.0,22.0,-1.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,18,Evening,Fri,Feb
2015-02-06 18:00:00,EWR,0,10.5,10.0,22.0,-1.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,18,Evening,Fri,Feb
2015-02-06 18:00:00,Manhattan,4968,10.5,10.0,22.0,-1.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,18,Evening,Fri,Feb
2015-02-06 18:00:00,Queens,401,10.5,10.0,22.0,-1.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,18,Evening,Fri,Feb
2015-02-06 18:00:00,Staten Island,2,10.5,10.0,22.0,-1.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,18,Evening,Fri,Feb
2015-02-06 19:00:00,Bronx,75,10.0,10.0,24.0,1.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,19,Evening,Fri,Feb
2015-02-06 19:00:00,Brooklyn,771,10.0,10.0,24.0,1.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,19,Evening,Fri,Feb
2015-02-06 19:00:00,EWR,0,10.0,10.0,24.0,1.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,19,Evening,Fri,Feb
2015-02-06 19:00:00,Manhattan,5637,10.0,10.0,24.0,1.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,19,Evening,Fri,Feb
2015-02-06 19:00:00,Queens,449,10.0,10.0,24.0,1.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,19,Evening,Fri,Feb
2015-02-06 19:00:00,Staten Island,2,10.0,10.0,24.0,1.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,19,Evening,Fri,Feb
2015-02-06 20:00:00,Bronx,56,14.0,10.0,26.0,1.0,1019.3,0.0,0.0,0.0,8.0,N,2015-02-06,20,Night,Fri,Feb
2015-02-06 20:00:00,Brooklyn,919,14.0,10.0,26.0,1.0,1019.3,0.0,0.0,0.0,8.0,N,2015-02-06,20,Night,Fri,Feb
2015-02-06 20:00:00,EWR,0,14.0,10.0,26.0,1.0,1019.3,0.0,0.0,0.0,8.0,N,2015-02-06,20,Night,Fri,Feb
2015-02-06 20:00:00,Manhattan,5781,14.0,10.0,26.0,1.0,1019.3,0.0,0.0,0.0,8.0,N,2015-02-06,20,Night,Fri,Feb
2015-02-06 20:00:00,Queens,434,14.0,10.0,26.0,1.0,1019.3,0.0,0.0,0.0,8.0,N,2015-02-06,20,Night,Fri,Feb
2015-02-06 20:00:00,Staten Island,2,14.0,10.0,26.0,1.0,1019.3,0.0,0.0,0.0,8.0,N,2015-02-06,20,Night,Fri,Feb
2015-02-06 21:00:00,Bronx,62,9.0,10.0,27.0,2.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,21,Night,Fri,Feb
2015-02-06 21:00:00,Brooklyn,897,9.0,10.0,27.0,2.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,21,Night,Fri,Feb
2015-02-06 21:00:00,EWR,0,9.0,10.0,27.0,2.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,21,Night,Fri,Feb
2015-02-06 21:00:00,Manhattan,4927,9.0,10.0,27.0,2.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,21,Night,Fri,Feb
2015-02-06 21:00:00,Queens,399,9.0,10.0,27.0,2.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,21,Night,Fri,Feb
2015-02-06 21:00:00,Staten Island,1,9.0,10.0,27.0,2.0,1019.2,0.0,0.0,0.0,8.0,N,2015-02-06,21,Night,Fri,Feb
2015-02-06 22:00:00,Bronx,60,11.0,10.0,26.0,2.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,22,Night,Fri,Feb
2015-02-06 22:00:00,Brooklyn,942,11.0,10.0,26.0,2.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,22,Night,Fri,Feb
2015-02-06 22:00:00,EWR,0,11.0,10.0,26.0,2.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,22,Night,Fri,Feb
2015-02-06 22:00:00,Manhattan,4534,11.0,10.0,26.0,2.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,22,Night,Fri,Feb
2015-02-06 22:00:00,Queens,411,11.0,10.0,26.0,2.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,22,Night,Fri,Feb
2015-02-06 22:00:00,Staten Island,3,11.0,10.0,26.0,2.0,1019.9,0.0,0.0,0.0,8.0,N,2015-02-06,22,Night,Fri,Feb
2015-02-06 23:00:00,Bronx,51,6.0,10.0,27.0,3.0,1020.7,0.0,0.0,0.0,8.0,N,2015-02-06,23,Night,Fri,Feb
2015-02-06 23:00:00,Brooklyn,1089,6.0,10.0,27.0,3.0,1020.7,0.0,0.0,0.0,8.0,N,2015-02-06,23,Night,Fri,Feb
2015-02-06 23:00:00,EWR,0,6.0,10.0,27.0,3.0,1020.7,0.0,0.0,0.0,8.0,N,2015-02-06,23,Night,Fri,Feb
2015-02-06 23:00:00,Manhattan,4691,6.0,10.0,27.0,3.0,1020.7,0.0,0.0,0.0,8.0,N,2015-02-06,23,Night,Fri,Feb
2015-02-06 23:00:00,Queens,418,6.0,10.0,27.0,3.0,1020.7,0.0,0.0,0.0,8.0,N,2015-02-06,23,Night,Fri,Feb
2015-02-06 23:00:00,Staten Island,1,6.0,10.0,27.0,3.0,1020.7,0.0,0.0,0.0,8.0,N,2015-02-06,23,Night,Fri,Feb
2015-02-07 01:00:00,Bronx,40,7.0,10.0,26.0,4.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,1,Morning,Sat,Feb
2015-02-07 01:00:00,Brooklyn,881,7.0,10.0,26.0,4.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,1,Morning,Sat,Feb
2015-02-07 01:00:00,EWR,0,7.0,10.0,26.0,4.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,1,Morning,Sat,Feb
2015-02-07 01:00:00,Manhattan,2864,7.0,10.0,26.0,4.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,1,Morning,Sat,Feb
2015-02-07 01:00:00,Queens,264,7.0,10.0,26.0,4.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,1,Morning,Sat,Feb
2015-02-07 01:00:00,Staten Island,1,7.0,10.0,26.0,4.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,1,Morning,Sat,Feb
2015-02-07 02:00:00,Bronx,48,5.0,10.0,26.0,4.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,2,Morning,Sat,Feb
2015-02-07 02:00:00,Brooklyn,671,5.0,10.0,26.0,4.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,2,Morning,Sat,Feb
2015-02-07 02:00:00,EWR,0,5.0,10.0,26.0,4.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,2,Morning,Sat,Feb
2015-02-07 02:00:00,Manhattan,1950,5.0,10.0,26.0,4.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,2,Morning,Sat,Feb
2015-02-07 02:00:00,Queens,185,5.0,10.0,26.0,4.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,2,Morning,Sat,Feb
2015-02-07 02:00:00,Staten Island,0,5.0,10.0,26.0,4.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,2,Morning,Sat,Feb
2015-02-07 03:00:00,Bronx,28,0.0,10.0,25.0,6.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,3,Morning,Sat,Feb
2015-02-07 03:00:00,Brooklyn,456,0.0,10.0,25.0,6.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,3,Morning,Sat,Feb
2015-02-07 03:00:00,EWR,0,0.0,10.0,25.0,6.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,3,Morning,Sat,Feb
2015-02-07 03:00:00,Manhattan,1217,0.0,10.0,25.0,6.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,3,Morning,Sat,Feb
2015-02-07 03:00:00,Queens,146,0.0,10.0,25.0,6.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,3,Morning,Sat,Feb
2015-02-07 03:00:00,Staten Island,0,0.0,10.0,25.0,6.0,1021.4,0.0,0.0,0.0,8.0,N,2015-02-07,3,Morning,Sat,Feb
2015-02-07 04:00:00,Bronx,31,8.0,10.0,26.0,6.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,4,Morning,Sat,Feb
2015-02-07 04:00:00,Brooklyn,313,8.0,10.0,26.0,6.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,4,Morning,Sat,Feb
2015-02-07 04:00:00,EWR,0,8.0,10.0,26.0,6.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,4,Morning,Sat,Feb
2015-02-07 04:00:00,Manhattan,898,8.0,10.0,26.0,6.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,4,Morning,Sat,Feb
2015-02-07 04:00:00,Queens,112,8.0,10.0,26.0,6.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,4,Morning,Sat,Feb
2015-02-07 04:00:00,Staten Island,1,8.0,10.0,26.0,6.0,1021.3,0.0,0.0,0.0,8.0,N,2015-02-07,4,Morning,Sat,Feb
2015-02-07 05:00:00,Bronx,19,0.0,10.0,25.0,7.0,1020.7,0.0,0.0,0.0,8.0,N,2015-02-07,5,Morning,Sat,Feb
